train_step,train_loss,val_step,val_loss,val_rmse
237,0.06895121932029724,,,
238,0.06182019039988518,,,
239,0.11065489053726196,,,
240,0.1040390133857727,,,
241,0.5145996809005737,,,
242,0.1027257889509201,,,
243,0.13171562552452087,,,
244,0.13978150486946106,,,
245,0.1948474794626236,,,
246,1.0633959770202637,,,
247,0.03646375983953476,,,
248,0.12631498277187347,,,
249,0.41556745767593384,,,
250,0.04557260125875473,,,
251,0.13811320066452026,,,
252,0.049571048468351364,,,
253,0.6800805926322937,,,
254,0.5627391934394836,,,
255,0.22852890193462372,,,
256,0.147914320230484,,,
257,0.020974231883883476,,,
258,0.047917723655700684,,,
259,0.17325739562511444,,,
260,0.03097796067595482,,,
261,0.4650607109069824,,,
262,0.12379899621009827,,,
263,0.04039265960454941,,,
264,0.03790174424648285,,,
265,0.013735314831137657,,,
266,0.14605599641799927,,,
267,0.43308499455451965,,,
268,0.03552458435297012,,,
269,0.02332078292965889,,,
270,0.13554522395133972,,,
271,0.0599898099899292,,,
272,0.4233599603176117,,,
273,0.033790793269872665,,,
274,0.023553553968667984,,,
275,0.060796089470386505,,,
276,0.29639965295791626,,,
277,0.09309963881969452,,,
278,0.03959345072507858,,,
279,0.4414985775947571,,,
280,0.4560931921005249,,,
281,0.1076783761382103,,,
282,0.01872766762971878,,,
283,0.032693758606910706,,,
284,0.018710719421505928,,,
285,0.04710235446691513,,,
286,0.03147995471954346,,,
287,0.05101993680000305,,,
288,0.041518766433000565,,,
289,0.391939252614975,,,
290,0.39305785298347473,,,
291,0.08418598771095276,,,
292,0.18859156966209412,,,
293,0.00806181225925684,,,
294,0.09101793169975281,,,
295,0.006368719507008791,,,
296,0.05403512716293335,,,
297,0.5762204527854919,,,
298,0.1540272980928421,,,
299,0.2615686058998108,,,
300,0.3741040527820587,,,
301,0.027203887701034546,,,
302,0.4966510236263275,,,
303,0.2791478633880615,,,
304,0.04961766302585602,,,
305,0.05500074476003647,,,
306,0.03633652627468109,,,
307,0.010090711526572704,,,
308,0.17124910652637482,,,
309,0.025733735412359238,,,
310,0.06861800700426102,,,
311,0.013626459054648876,,,
312,0.32719382643699646,,,
313,0.581197202205658,,,
314,0.09738726913928986,,,
315,0.1319555938243866,,,
316,0.012352429330348969,,,
317,0.3904784023761749,,,
318,0.03790372610092163,,,
319,0.08451249450445175,,,
320,0.04735661670565605,,,
321,0.13454748690128326,,,
322,0.41378045082092285,,,
323,0.05823555588722229,,,
324,0.025859100744128227,,,
325,0.007894586771726608,,,
326,0.06096966937184334,,,
327,0.028060153126716614,,,
328,0.38016483187675476,,,
329,0.1934477686882019,,,
330,0.062322553247213364,,,
331,0.06398288905620575,,,
332,0.061992935836315155,,,
333,0.045442212373018265,,,
334,0.0527525432407856,,,
335,0.06715168058872223,,,
336,0.05809706822037697,,,
337,0.09381568431854248,,,
338,0.05356331169605255,,,
339,0.06642176955938339,,,
340,0.26848530769348145,,,
341,0.028865240514278412,,,
342,0.18411670625209808,,,
343,0.025299090892076492,,,
344,0.25997239351272583,,,
345,0.030238980427384377,,,
346,0.049509987235069275,,,
347,0.04313018172979355,,,
348,0.02021806500852108,,,
349,0.11555808037519455,,,
350,0.2452661544084549,,,
351,0.3676025867462158,,,
352,0.011848442256450653,,,
353,0.33617252111434937,,,
354,0.4218185544013977,,,
355,0.013667077757418156,,,
356,0.1269989311695099,,,
357,0.41395193338394165,,,
358,0.05338950827717781,,,
359,0.09587997198104858,,,
360,0.009041739627718925,,,
361,0.01688746176660061,,,
362,0.04500765725970268,,,
363,0.07596437633037567,,,
364,0.04872652888298035,,,
365,0.03025808185338974,,,
366,0.01704954355955124,,,
367,0.01702314056456089,,,
368,0.45455148816108704,,,
369,0.5650898814201355,,,
370,0.03588097542524338,,,
371,0.041251495480537415,,,
372,0.027245717123150826,,,
373,0.08191937208175659,,,
374,0.11771193146705627,,,
375,0.011595124378800392,,,
376,0.023642081767320633,,,
377,0.016801495105028152,,,
378,0.30476242303848267,,,
379,0.044469140470027924,,,
380,0.014931688085198402,,,
381,0.310907781124115,,,
382,0.013987205922603607,,,
383,0.014253625646233559,,,
384,0.014780407771468163,,,
385,0.02203136496245861,,,
386,0.04470536857843399,,,
387,0.23566442728042603,,,
388,0.00671063456684351,,,
389,0.023570803925395012,,,
390,0.023502670228481293,,,
391,0.01217864453792572,,,
392,0.0203248281031847,,,
393,0.03619786351919174,,,
394,0.017770061269402504,,,
395,0.07586424052715302,,,
396,0.018526965752243996,,,
397,0.052092500030994415,,,
398,0.346399188041687,,,
399,0.08416328579187393,,,
400,0.02148759737610817,,,
401,0.37771075963974,,,
402,0.031010527163743973,,,
403,0.002449885942041874,,,
404,0.0027507685590535402,,,
405,0.31266334652900696,,,
406,0.02560165710747242,,,
407,0.14789754152297974,,,
408,0.14946392178535461,,,
409,0.026961056515574455,,,
410,0.3528105616569519,,,
411,0.0030161519534885883,,,
412,0.06591177731752396,,,
413,0.009289822541177273,,,
414,0.08768638223409653,,,
415,0.02091728150844574,,,
416,0.019690046086907387,,,
417,0.05138026177883148,,,
418,0.17791572213172913,,,
419,0.041456084698438644,,,
420,0.005291629582643509,,,
421,0.028974322602152824,,,
422,0.011404751800000668,,,
423,0.008065808564424515,,,
424,0.04959218576550484,,,
425,0.006853308528661728,,,
426,0.032557155936956406,,,
427,0.045311056077480316,,,
428,0.04868548363447189,,,
429,0.009081084281206131,,,
430,0.00557785015553236,,,
431,0.03832848742604256,,,
432,0.0394117645919323,,,
433,0.04414813965559006,,,
434,0.01919686049222946,,,
435,0.36840754747390747,,,
436,0.443951278924942,,,
437,0.06705594807863235,,,
438,0.008085796609520912,,,
439,0.23040878772735596,,,
440,0.2140251249074936,,,
441,0.03749074786901474,,,
442,0.05186543986201286,,,
443,0.027966760098934174,,,
444,0.22714725136756897,,,
445,0.07388532906770706,,,
446,0.23952239751815796,,,
447,0.017330113798379898,,,
448,0.022354738786816597,,,
449,0.007882507517933846,,,
450,0.0663728415966034,,,
451,0.2392323911190033,,,
452,0.003339997259899974,,,
453,0.1675751805305481,,,
454,0.007727945223450661,,,
455,0.08627067506313324,,,
456,0.006785621866583824,,,
457,0.047096043825149536,,,
458,0.013361929915845394,,,
459,0.06837410479784012,,,
460,0.023187056183815002,,,
461,0.1135053038597107,,,
462,0.01152829173952341,,,
463,0.17957034707069397,,,
464,0.008655015379190445,,,
465,0.015760377049446106,,,
466,0.02267199382185936,,,
467,0.012013047933578491,,,
468,0.005796548444777727,,,
469,0.16281989216804504,,,
470,0.007082957774400711,,,
471,0.016305724158883095,,,
472,0.006516916677355766,,,
473,0.014320002868771553,,,
474,0.02939310111105442,,,
475,0.006394416559487581,,,
476,0.04199129715561867,,,
477,0.07852467894554138,,,
478,0.023673005402088165,,,
479,0.021215062588453293,,,
480,0.006213687360286713,,,
481,0.014178307726979256,,,
482,0.027239026501774788,,,
483,0.026568684726953506,,,
484,0.08864149451255798,,,
485,0.39697641134262085,,,
486,0.015147819183766842,,,
487,0.0433286651968956,,,
488,0.0030046626925468445,,,
489,0.020357612520456314,,,
490,0.025367533788084984,,,
491,0.010934272781014442,,,
492,0.2331349104642868,,,
493,0.010775720700621605,,,
494,0.01043684035539627,,,
495,0.035634949803352356,,,
496,0.08865557610988617,,,
497,0.23609839379787445,,,
498,0.08452016860246658,,,
499,0.005776699632406235,,,
500,0.008925927802920341,,,
501,0.0010944068199023604,,,
502,0.008322147652506828,,,
503,0.013026215136051178,,,
504,0.004136424511671066,,,
505,0.024930493906140327,,,
506,0.0841079130768776,,,
507,0.06153431162238121,,,
508,0.023994382470846176,,,
509,0.03023422509431839,,,
510,0.012975236400961876,,,
511,0.008348723873496056,,,
512,0.14585816860198975,,,
513,0.04834646359086037,,,
514,0.008035209961235523,,,
515,0.0832347497344017,,,
516,0.013091854751110077,,,
517,0.0031165815889835358,,,
518,0.013702426105737686,,,
519,0.1243128776550293,,,
520,0.0693868100643158,,,
521,0.007710614707320929,,,
522,0.004345512483268976,,,
523,0.020349297672510147,,,
524,0.02549457550048828,,,
525,0.009908832609653473,,,
526,0.24389226734638214,,,
527,0.003916139714419842,,,
528,0.1953328549861908,,,
529,0.011060886085033417,,,
530,0.0062120528891682625,,,
531,0.25083649158477783,,,
532,0.02196895331144333,,,
533,0.02519301138818264,,,
534,0.3617228865623474,,,
535,0.2610103189945221,,,
536,0.013263205997645855,,,
537,0.16204455494880676,,,
538,0.005168856121599674,,,
539,0.0127106299623847,,,
540,0.009637918323278427,,,
541,0.008727113716304302,,,
542,0.0031514689326286316,,,
543,0.046899959444999695,,,
544,0.010118850506842136,,,
545,0.03013746812939644,,,
546,0.017511140555143356,,,
547,0.14270855486392975,,,
548,0.0030349004082381725,,,
549,0.033562541007995605,,,
550,0.22901201248168945,,,
551,0.009371954947710037,,,
552,0.008264285512268543,,,
553,0.03914213553071022,,,
554,0.020198723301291466,,,
555,0.2921314239501953,,,
556,0.269075483083725,,,
557,0.3025742769241333,,,
558,0.012899771332740784,,,
559,0.002639846643432975,,,
560,0.01392389740794897,,,
561,0.023538481444120407,,,
562,0.006283132825046778,,,
563,0.005070618819445372,,,
564,0.012331714853644371,,,
565,0.021194875240325928,,,
566,0.0665476992726326,,,
567,0.19345808029174805,,,
568,0.09110408276319504,,,
569,0.010502973571419716,,,
570,0.2322317659854889,,,
571,0.013502963818609715,,,
572,0.004070279188454151,,,
573,0.024924520403146744,,,
574,0.03358954191207886,,,
575,0.0056897178292274475,,,
576,0.3224058747291565,,,
577,0.08086258172988892,,,
578,0.007050611544400454,,,
579,0.021670911461114883,,,
580,0.00860171765089035,,,
581,0.09246477484703064,,,
582,0.020038453862071037,,,
583,0.33196398615837097,,,
584,0.00938828382641077,,,
585,0.04027467221021652,,,
586,0.0075962841510772705,,,
587,0.026853371411561966,,,
588,0.0033342072274535894,,,
589,0.018052736297249794,,,
590,0.006568416953086853,,,
591,0.12183932960033417,,,
592,0.004846997559070587,,,
593,0.33226317167282104,,,
594,0.06589635461568832,,,
595,0.03773500770330429,,,
596,0.012283897027373314,,,
597,0.007922718301415443,,,
598,0.18781249225139618,,,
599,0.24578748643398285,,,
600,0.03966832160949707,,,
601,0.07933826744556427,,,
602,0.17263473570346832,,,
603,0.006318322848528624,,,
604,0.23264218866825104,,,
605,0.010634852573275566,,,
606,0.06684504449367523,,,
607,0.01915040612220764,,,
608,0.04685638099908829,,,
609,0.00629939092323184,,,
610,0.008542987518012524,,,
611,0.02411499060690403,,,
612,0.30936142802238464,,,
613,0.012585842050611973,,,
614,0.007482076995074749,,,
615,0.09830533713102341,,,
616,0.01299197506159544,,,
617,0.0025375725235790014,,,
618,0.004671852570027113,,,
619,0.07611939311027527,,,
620,0.008578183129429817,,,
621,0.03921475261449814,,,
622,0.01045437902212143,,,
623,0.08587047457695007,,,
624,0.012442829087376595,,,
625,0.03984784334897995,,,
626,0.014989214949309826,,,
627,0.01673068478703499,,,
628,0.023637043312191963,,,
629,0.05697774142026901,,,
630,0.029227569699287415,,,
631,0.01946076564490795,,,
632,0.008326750248670578,,,
633,0.016632581129670143,,,
634,0.025342928245663643,,,
635,0.005573206581175327,,,
636,0.03380976617336273,,,
637,0.010227220132946968,,,
638,0.15713198482990265,,,
639,0.23837579786777496,,,
640,0.036737967282533646,,,
641,0.035879284143447876,,,
642,0.006532579194754362,,,
643,0.153037428855896,,,
644,0.2709576487541199,,,
645,0.07954881340265274,,,
646,0.01034528948366642,,,
647,0.20201018452644348,,,
648,0.1273510456085205,,,
649,0.010763640515506268,,,
650,0.04692986607551575,,,
651,0.20693998038768768,,,
652,0.0510774664580822,,,
653,0.017087770625948906,,,
654,0.009123234078288078,,,
655,0.033599331974983215,,,
656,0.16390438377857208,,,
657,0.028046980500221252,,,
658,0.006359541788697243,,,
659,0.02199588343501091,,,
660,0.018109500408172607,,,
661,0.008253771811723709,,,
662,0.2580353021621704,,,
663,0.006518195848912001,,,
664,0.024389656260609627,,,
665,0.006643617991358042,,,
666,0.02463570050895214,,,
667,0.03488387539982796,,,
668,0.17852361500263214,,,
669,0.004117002710700035,,,
670,0.004995663650333881,,,
671,0.016821157187223434,,,
672,0.0012726285494863987,,,
673,0.010968883521854877,,,
674,0.02010609209537506,,,
675,0.04411942884325981,,,
676,0.1729993373155594,,,
677,0.0051055955700576305,,,
678,0.007748009171336889,,,
679,0.006970428861677647,,,
680,0.012099383398890495,,,
681,0.0061971573159098625,,,
682,0.03588297218084335,,,
683,0.017453916370868683,,,
684,0.012337234802544117,,,
685,0.17094813287258148,,,
686,0.05282272398471832,,,
687,0.03338102251291275,,,
688,0.06193667650222778,,,
689,0.30856388807296753,,,
690,0.1175529807806015,,,
691,0.03132384642958641,,,
692,0.03562578186392784,,,
693,0.009856061078608036,,,
694,0.030911995097994804,,,
695,0.014022831805050373,,,
696,0.11186371743679047,,,
697,0.07465840131044388,,,
698,0.0071967910043895245,,,
699,0.00662230234593153,,,
700,0.01933877170085907,,,
701,0.19266609847545624,,,
702,0.005540238227695227,,,
703,0.00921789463609457,,,
704,0.025502245873212814,,,
705,0.03744928166270256,,,
706,0.0025422312319278717,,,
707,0.030068671330809593,,,
708,0.009033492766320705,,,
709,0.034284282475709915,,,
710,0.007634839974343777,,,
711,0.01232572365552187,,,
712,0.013382721692323685,,,
713,0.17832115292549133,,,
714,0.035755179822444916,,,
715,0.3407229781150818,,,
716,0.005727945826947689,,,
717,0.011340511962771416,,,
718,0.020678482949733734,,,
719,0.009696075692772865,,,
720,0.05398457497358322,,,
721,0.006739056669175625,,,
722,0.01316448487341404,,,
723,0.01576121151447296,,,
724,0.09321057051420212,,,
725,0.03270596265792847,,,
726,0.07192572206258774,,,
727,0.01931716501712799,,,
728,0.005406619980931282,,,
729,0.02325422875583172,,,
730,0.04629693180322647,,,
731,0.033504385501146317,,,
732,0.10549770295619965,,,
733,0.013929594308137894,,,
734,0.2288055270910263,,,
735,0.07140220701694489,,,
736,0.0034037232398986816,,,
737,0.004445552825927734,,,
738,0.1802920550107956,,,
739,0.07372687757015228,,,
740,0.06230095773935318,,,
741,0.03761905059218407,,,
742,0.24117329716682434,,,
743,0.013808198273181915,,,
744,0.0026021800003945827,,,
745,0.02187594771385193,,,
746,0.024935130029916763,,,
747,0.00671377032995224,,,
748,0.003897415939718485,,,
749,0.1367642879486084,,,
750,0.009300271049141884,,,
751,0.006893176585435867,,,
752,0.5009167194366455,,,
753,0.007652678061276674,,,
754,0.010047558695077896,,,
755,0.0015895059332251549,,,
756,0.12936557829380035,,,
757,0.12284934520721436,,,
758,0.003134733298793435,,,
759,0.07566062361001968,,,
760,0.016283512115478516,,,
761,0.011137684807181358,,,
762,0.02244332991540432,,,
763,0.018460508435964584,,,
764,0.006143985781818628,,,
765,0.03028023988008499,,,
766,0.3725632131099701,,,
767,0.03165311738848686,,,
768,0.012469829991459846,,,
769,0.3616175651550293,,,
770,0.00785495713353157,,,
771,0.10996834933757782,,,
772,0.03590232878923416,,,
773,0.2042829841375351,,,
774,0.05551333725452423,,,
775,0.03861813619732857,,,
776,0.022621706128120422,,,
777,0.010294509120285511,,,
778,0.042729783803224564,,,
779,0.0018244528910145164,,,
780,0.011311594396829605,,,
781,0.00688515231013298,,,
782,0.18260110914707184,,,
783,0.017409583553671837,,,
784,0.25148239731788635,,,
785,0.03676758334040642,,,
786,0.01784222200512886,,,
787,0.015218762680888176,,,
788,0.006482840050011873,,,
789,0.005611836910247803,,,
790,0.054525624960660934,,,
791,0.41891932487487793,,,
792,0.01641816645860672,,,
793,0.010015547275543213,,,
794,0.017742576077580452,,,
795,0.033164966851472855,,,
796,0.015880031511187553,,,
797,0.007376504130661488,,,
798,0.019547492265701294,,,
799,0.07232499122619629,,,
800,0.007634052075445652,,,
801,0.002562277251854539,,,
802,0.04833323881030083,,,
803,0.024732401594519615,,,
804,0.003189255017787218,,,
805,0.01604016125202179,,,
806,0.0018753029871731997,,,
807,0.012674473226070404,,,
808,0.07612061500549316,,,
809,0.01514844037592411,,,
810,0.013936271890997887,,,
811,0.002898402512073517,,,
812,0.006601057015359402,,,
813,0.020687265321612358,,,
814,0.2732714116573334,,,
815,0.0025907629169523716,,,
816,0.08013469725847244,,,
817,0.011665229685604572,,,
818,0.01469898410141468,,,
819,0.14175105094909668,,,
820,0.2539607286453247,,,
821,0.046001676470041275,,,
822,0.15834404528141022,,,
823,0.009761827066540718,,,
824,0.04139207303524017,,,
825,0.15346676111221313,,,
826,0.006752846296876669,,,
827,0.007684726733714342,,,
828,0.02434033900499344,,,
829,0.024418992921710014,,,
830,0.011262312531471252,,,
831,0.18950437009334564,,,
832,0.018110956996679306,,,
833,0.13157357275485992,,,
834,0.02709255926311016,,,
835,0.013262567110359669,,,
836,0.02903411164879799,,,
837,0.035942282527685165,,,
838,0.03415653482079506,,,
839,0.020465970039367676,,,
840,0.19602420926094055,,,
841,0.04054788127541542,,,
842,0.06550387293100357,,,
843,0.05275264382362366,,,
844,0.0047547174617648125,,,
845,0.03529466316103935,,,
846,0.009460153989493847,,,
847,0.009945633821189404,,,
848,0.03770587593317032,,,
849,0.0164638701826334,,,
850,0.019000321626663208,,,
851,0.1376223862171173,,,
852,0.0068219625391066074,,,
853,0.013881398364901543,,,
854,0.008941792882978916,,,
855,0.15905365347862244,,,
856,0.04817536100745201,,,
857,0.036807142198085785,,,
858,0.013416199944913387,,,
859,0.21563196182250977,,,
860,0.09670788794755936,,,
861,0.0763753205537796,,,
862,0.10027274489402771,,,
863,0.05314407870173454,,,
864,0.022754713892936707,,,
865,0.23726226389408112,,,
866,0.012605862691998482,,,
867,0.05294428765773773,,,
868,0.09795374423265457,,,
869,0.014837795868515968,,,
870,0.32192254066467285,,,
871,0.054467733949422836,,,
872,0.010663360357284546,,,
873,0.07530715316534042,,,
874,0.09029349684715271,,,
875,0.05528716742992401,,,
876,0.045631617307662964,,,
877,0.26085740327835083,,,
878,0.021371424198150635,,,
879,0.013857131823897362,,,
880,0.0017094782087951899,,,
881,0.001369057921692729,,,
882,0.16326755285263062,,,
883,0.01351443212479353,,,
884,0.1703985631465912,,,
885,0.002253452315926552,,,
886,0.008690666407346725,,,
887,0.015317718498408794,,,
888,0.014431376941502094,,,
889,0.0036633405834436417,,,
890,0.001503062667325139,,,
891,0.03422949090600014,,,
892,0.04687013477087021,,,
893,0.005955197848379612,,,
894,0.129505455493927,,,
895,0.046006470918655396,,,
896,0.011647035367786884,,,
897,0.19385884702205658,,,
898,0.0005155430408194661,,,
899,0.07723072916269302,,,
900,0.02442115731537342,,,
901,0.07413259148597717,,,
902,0.02210758998990059,,,
903,0.18719881772994995,,,
904,0.050174515694379807,,,
905,0.3082974851131439,,,
906,0.011507611721754074,,,
907,0.01825384423136711,,,
908,0.04755311831831932,,,
909,0.09044966846704483,,,
910,0.10942061245441437,,,
911,0.014118943363428116,,,
912,0.010519004426896572,,,
913,0.008873787708580494,,,
914,0.3154515326023102,,,
915,0.22854545712471008,,,
916,0.2861606180667877,,,
917,0.02771909534931183,,,
918,0.004585620015859604,,,
919,0.017861414700746536,,,
920,0.000721969932783395,,,
921,0.006128812208771706,,,
922,0.004369149915874004,,,
923,0.003336417255923152,,,
924,0.1682179719209671,,,
925,0.027668960392475128,,,
926,0.0046889628283679485,,,
927,0.017326759174466133,,,
928,0.01391002256423235,,,
929,0.010504445061087608,,,
930,0.35274964570999146,,,
931,0.00535570178180933,,,
932,0.03253115341067314,,,
933,0.0021413015201687813,,,
934,0.008796320296823978,,,
935,0.19825570285320282,,,
936,0.1096048653125763,,,
937,0.006070622242987156,,,
938,0.0068812682293355465,,,
939,0.08518193662166595,,,
940,0.019094113260507584,,,
941,0.021246833726763725,,,
942,0.014208944514393806,,,
943,0.013773470185697079,,,
944,0.21602703630924225,,,
945,0.05527959764003754,,,
946,0.005561034195125103,,,
947,0.011188202537596226,,,
948,0.03748331964015961,,,
949,0.3383740186691284,,,
950,0.013597017154097557,,,
951,0.03180783614516258,,,
952,0.010882294736802578,,,
953,0.0798746794462204,,,
954,0.07225482910871506,,,
955,0.013757528737187386,,,
956,0.0038188262842595577,,,
957,0.20074225962162018,,,
958,0.0059801735915243626,,,
959,0.00945685338228941,,,
960,0.0038528188597410917,,,
961,0.012316573411226273,,,
962,0.28309211134910583,,,
963,0.030596012249588966,,,
964,0.024619420990347862,,,
965,0.015758495777845383,,,
966,0.15065693855285645,,,
